TIEMPO_seg,TOBILLO_DERECHO_x_mts,TOBILLO_DERECHO_y_mts,TOBILLO_IZQUIERDO_x_mts,TOBILLO_IZQUIERDO_y_mts,DISTANCIA_TOBILLOS_mts
44.3141,0.673201739788,0.673201739788,-0.422711551189,-0.422711551189,0.46475
44.3566,0.692148268223,0.692148268223,-0.496793150902,-0.496793150902,0.4544
44.42501,0.634660184383,0.634660184383,-0.488120883703,-0.488120883703,0.17508
44.50683,0.658587574959,0.658587574959,-0.473032444715,-0.473032444715,0.25286
44.5636,0.660846710205,0.660846710205,-0.540651679039,-0.540651679039,0.49078
44.60575,0.664664626122,0.664664626122,-0.554620862007,-0.554620862007,0.53209
44.65125,0.680521309376,0.680521309376,-0.529448390007,-0.529448390007,0.52482
44.70663,0.721334695816,0.721334695816,-0.497224777937,-0.497224777937,0.13231
44.76452,0.733379006386,0.733379006386,-0.528219997883,-0.528219997883,0.22717
44.84195,1.1286970377,1.1286970377,-0.528786361217,-0.528786361217,0.66323
44.88647,1.11467623711,1.11467623711,-0.523018300533,-0.523018300533,0.6478
44.94148,1.11727666855,1.11727666855,-0.513274550438,-0.513274550438,0.63952
45.01503,1.11484575272,1.11484575272,-0.380578279495,-0.380578279495,0.58926
45.06457,1.11421394348,1.11421394348,-0.371058404446,-0.371058404446,0.59039
45.1178,1.10865747929,1.10865747929,-0.373948574066,-0.373948574066,0.57951
45.15475,1.10982406139,1.10982406139,-0.38368499279,-0.38368499279,0.44446
45.22984,1.09573078156,1.09573078156,-0.445723176003,-0.445723176003,0.21824
45.2805,1.06546854973,1.06546854973,-0.509259819984,-0.509259819984,0.17307
45.35384,1.15307283401,1.15307283401,-0.512414038181,-0.512414038181,0.24117
45.40736,1.3747292757,1.3747292757,-0.526027679443,-0.526027679443,0.52979
45.46609,1.40705347061,1.40705347061,-0.525578022003,-0.525578022003,0.55939
45.54244,1.43857610226,1.43857610226,-0.527496635914,-0.527496635914,0.5867
45.5988,1.44001293182,1.44001293182,-0.526974201202,-0.526974201202,0.5874
45.638,1.440315485,1.440315485,-0.526814103127,-0.526814103127,0.58435
45.68616,1.44111096859,1.44111096859,-0.498874485493,-0.498874485493,0.58064
45.7546,1.41668593884,1.41668593884,-0.499947071075,-0.499947071075,0.54813
45.82267,1.42444300652,1.42444300652,-0.515552282333,-0.515552282333,0.54169
45.85499,1.42580807209,1.42580807209,-0.519000470638,-0.519000470638,0.53369
45.8905,1.42448198795,1.42448198795,-0.521377801895,-0.521377801895,0.52095
45.93215,1.41696286201,1.41696286201,-0.531648159027,-0.531648159027,0.48002
45.98551,1.41281270981,1.41281270981,-0.536129713058,-0.536129713058,0.45062
46.0586,1.41754162312,1.41754162312,-0.534347116947,-0.534347116947,0.43672
46.08801,1.42522847652,1.42522847652,-0.531234323978,-0.531234323978,0.43141
46.12584,1.42374885082,1.42374885082,-0.530875086784,-0.530875086784,0.42547
46.16867,1.42308855057,1.42308855057,-0.530971169472,-0.530971169472,0.42388
46.22184,1.41543054581,1.41543054581,-0.52682352066,-0.52682352066,0.4216
46.27797,1.40894424915,1.40894424915,-0.524987399578,-0.524987399578,0.41929
46.30878,1.40917861462,1.40917861462,-0.525263786316,-0.525263786316,0.43001
46.34668,1.40567398071,1.40567398071,-0.512055516243,-0.512055516243,0.42951
46.38428,1.43027412891,1.43027412891,-0.523625075817,-0.523625075817,0.47022
46.41661,1.38032209873,1.38032209873,-0.428880810738,-0.428880810738,0.27414
46.48228,1.45634436607,1.45634436607,-0.426796615124,-0.426796615124,0.39627
46.53072,1.49261164665,1.49261164665,-0.514943420887,-0.514943420887,0.51503
46.57563,1.48499083519,1.48499083519,-0.353440463543,-0.353440463543,0.39909
46.6311,1.47992241383,1.47992241383,-0.513114392757,-0.513114392757,0.50857
46.70027,1.4692274332,1.4692274332,-0.456928819418,-0.456928819418,0.44213
